URL,Size(byte),# of Outlinks,Content Type
https://www.latimes.com/sports/story/2024-02-14/dodgers-nlds-sweep-dbacks-freddie-freeeman-mookie-betts,336599,228,text/html
https://www.latimes.com/world-nation/story/2024-01-11/nearly-10000-died-covid-last-month-new-variant,312903,220,text/html
https://www.latimes.com/b2bpublishing/story/2023-11-22/save-big-this-holiday-with-nordstrom-rack-friday-deals,303057,216,text/html
https://www.latimes.com/favicon-16x16.png,245,0,image/png
https://www.latimes.com/espanol/california/articulo/2024-02-09/la-influenza-sigue-activa-en-eeuu-disminuyendo-en-algunas-areas-e-intensificandose-en-otras,245350,112,text/html
https://www.latimes.com/world/la-fg-mexico-honduras-caravan-20190117-story.html,322264,215,text/html
https://www.latimes.com/bestcovery/health-beauty,138743,70,text/html
https://www.latimes.com/entertainment-arts/awards/newsletter/2024-02-02/envelope-newsletter-oscars-best-picture-lily-gladstone-the-envelope-glenns-edition,316931,231,text/html
https://www.latimes.com/california/story/2024-02-08/san-francisco-mayor-london-breed-backs-gop-initiative-to-stiffen-penalties-for-retail-theft,315163,223,text/html
https://www.latimes.com/topic/comedy,389810,226,text/html
https://www.latimes.com/opinion/story/2022-07-08/women-tell-their-abortion-stories-hear-me-out,319809,203,text/html
https://www.latimes.com/obituaries,441166,256,text/html
https://www.latimes.com/california/story/2024-02-13/feds-announce-more-steps-to-ease-fafsa-financial-aid-chaos,337272,221,text/html
https://www.latimes.com/entertainment-arts/business/story/2023-06-14/sundance-institute-gets-4-million-to-support-indigenous-filmmakers,339238,230,text/html
https://www.latimes.com/topic/la-politics,402660,236,text/html
https://www.latimes.com/california/story/2024-02-05/a-sloggy-school-day-amid-lots-of-rain-some-stay-home,338500,226,text/html
https://www.latimes.com/lifestyle/image,637182,323,text/html
https://www.latimes.com/california/story/2024-02-09/locked-gates-historic-neighborhood-city-council-district-10-race,361354,232,text/html
https://www.latimes.com/opinion/ypnuu2zyz6e-123,238475,192,text/html
https://www.latimes.com/b2b/business-visionaries,410003,252,text/html
https://www.latimes.com/california/story/2019-10-29/proposition-187-california-pete-wilson-essay,409995,221,text/html
https://www.latimes.com/bestcovery/best-electric-pencil-sharpener,136327,73,text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2024-02-14/artistas-de-personajes-de-disneyland-se-movilizan-para-sindicalizarse-somos-la-magia,250191,121,text/html
https://www.latimes.com/sports/hockey/ducks/story/2024-02-15/mason-mctavish-ducks-ottawa-senators-recap,304805,217,text/html
https://www.latimes.com/b2bpublishing/business-announcements/story/2023-05-15/the-rise-of-derek-moneyberg-inside-the-world-of-a-leading-wealth-coach-and-entrepreneur,262259,196,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-02-13/los-carteles-de-no-se-acepta-efectivo-son-una-mala-noticia-para-millones-de-estadounidenses-sin-cuenta-bancaria,259433,137,text/html
https://www.latimes.com/world-nation/story/2024-02-14/an-oregon-resident-was-diagnosed-with-the-plague-here-are-a-few-things-to-know-about-the-illness,320522,219,text/html
https://www.latimes.com/apple-touch-icon.png,3497,0,image/png
https://www.latimes.com/entertainment-arts/awards/story/2024-01-10/2024-sag-awards-screen-actors-guild-nominations-list,338450,292,text/html
https://www.latimes.com/environment/story/2024-02-10/la-nina-on-the-horizon-californias-wild-weather-year-could-get-even-weirder,366547,236,text/html
https://www.latimes.com/espanol/vida-y-estilo/articulo/2024-02-11/como-un-ford-destartalado-inicio-una-revolucion-musical-que-arraso-en-el-carnaval-de-brasil,255077,111,text/html
https://www.latimes.com/b2bpublishing/giving-back-philanthropy-issue-2023/story/2023-12-13/a-beacon-of-hope-the-play-equity-funds-quest-to-level-the-playing-field,296620,192,text/html
https://www.latimes.com/topic/plants,453626,249,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-02-13/arrestan-a-hombre-acusado-de-robarse-estatua-de-jackie-robinson-en-kansas,243125,112,text/html
https://www.latimes.com/world-nation/story/2023-09-21/us-allowing-venezuelans-work-legally,332673,230,text/html
https://www.latimes.com/bestcovery/standing-desk-comparison-and-review?00000178-fa75-d563-a1f9-ffffbcf00000-page=2,91502,49,text/html
https://www.latimes.com/opinion/story/2023-12-30/does-anyone-want-the-california-bullet-train,321867,218,text/html
https://www.latimes.com/california/story/2024-02-12/senate-election-barbara-lee-oakland-washington,408720,242,text/html
https://www.latimes.com/entertainment-arts/story/2024-02-15/hilary-swank-reveals-the-names-of-her-twin-babies-on-valentines-day,319141,223,text/html
https://www.latimes.com/topic/global-warming,387882,231,text/html
https://www.latimes.com/entertainment-arts/music/story/2024-02-15/rolling-loud-adds-fourth-night-kanye-west-ty-dolla-sign-slated-joint-show-hollywood-park,347526,231,text/html
https://www.latimes.com/entertainment-arts/story/2024-02-13/the-wiz-hollywood-pantages-broadway-revival-national-tour,324833,217,text/html
https://www.latimes.com/california/story/2024-02-10/super-bowl-san-francisco-taylor-swift-travis-kelce-biden-trump,338708,233,text/html
https://www.latimes.com/california/story/2024-02-08/just-in-time-for-2024-elections-usc-opens-a-major-public-policy-center-in-washington,318252,217,text/html
https://www.latimes.com/opinion/h23muuy2en4-123,236627,190,text/html
https://www.latimes.com/entertainment-arts/business/story/2023-11-09/actors-strike-sag-aftra-strike-ends-amptp-hollywood,378586,246,text/html
https://www.latimes.com/bestcovery/sports,127406,79,text/html
https://www.latimes.com/games,399463,225,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-02-13/el-mundo-entra-en-una-era-de-creciente-inestabilidad-dice-centro-de-estudios-de-londres,241439,110,text/html
https://www.latimes.com/opinion/story/2024-01-04/covid-2024-flu-virus-vaccine,334106,227,text/html
https://www.latimes.com/entertainment-arts/awards/story/2024-01-23/oscar-nominations-2024-snubs-surprises,343413,233,text/html
https://www.latimes.com/seniorresources/story/2023-10-06/how-to-choose-the-medicare-plan-you-deserve,259992,193,text/html
https://www.latimes.com/sports/story/2024-02-15/mlb-commissioner-rob-manfred-retire-2029,314633,220,text/html
https://www.latimes.com/b2bpublishing/giving-back-philanthropy-issue-2023/story/2023-12-13/giving-is-good-for-your-health,268931,195,text/html
https://www.latimes.com/espanol/mexico,325145,129,text/html
https://www.latimes.com/entertainment-arts/awards/newsletter/2024-02-09/envelope-newsletter-oscars-casting-categories-lily-gladstone-emma-stone-the-envelope-glenns-edition,314171,227,text/html
https://www.latimes.com/subscriber-terms-and-conditions,301455,192,text/html
https://www.latimes.com/california/latino-life,634391,323,text/html
https://www.latimes.com/opinion/story/2024-02-04/dog-cat-pets-sleep-disorder-bed,336821,232,text/html
https://www.latimes.com/espanol/internacional/articulo/2024-02-14/las-noticias-mas-recientes-sobre-la-guerra-entre-israel-y-hamas,241085,110,text/html
https://www.latimes.com/entertainment/movies/la-ca-mn-outfest-35th-anniversary-timeline-20170714-htmlstory.html,297087,213,text/html
https://www.latimes.com/bestcovery/kids-babies,119988,60,text/html
https://www.latimes.com/california/story/2024-02-09/its-a-steve-garvey-vs-katie-porter-showdown-who-will-face-adam-schiff-in-november,339383,230,text/html
https://www.latimes.com/brandpublishing/hotproperty,396410,232,text/html
https://www.latimes.com/opinion/jixyj4w9jcm-123,236132,189,text/html
https://www.latimes.com/opinion/story/2024-02-15/shooting-kansas-city-chiefs-parade-republican-politicians,351361,239,text/html
https://www.latimes.com/bestcovery/?utm_source=on_site&utm_medium=homepagebarker&utm_campaign=bestcovery,92559,58,text/html
https://www.latimes.com/about/how-to-obtain-rights-permissions,294234,196,text/html
https://www.latimes.com/california/story/2024-02-01/landmark-california-schools-settlement-sets-strict-rules-for-2-billion-in-pandemic-aid,348881,230,text/html
https://www.latimes.com/topic/guides,418913,249,text/html
https://www.latimes.com/california/story/2024-02-13/golden-state-loses-luster-half-of-americans-say-california-in-decline,393199,235,text/html
https://www.latimes.com/terms-of-service,325659,190,text/html
https://www.latimes.com/sports/ucla/story/2024-02-12/deshaun-foster-giant-gamble-ucla-football-coach,339227,227,text/html
https://www.latimes.com/opinion/ixakkn3nryq-123,237719,191,text/html
https://www.latimes.com/entertainment/movies/la-et-mn-outfest-legacy-awards-20150903-story.html,304022,218,text/html
https://www.latimes.com/california/story/2023-12-05/covid-flu-rsv-on-the-rise-in-california-is-another-tripledemic-coming,363915,243,text/html
https://www.latimes.com/opinion/la-xpm-2011-jun-08-la-ed-tuition-20110608-story.html,300557,210,text/html
https://www.latimes.com/coupon-codes?utm_source=on_site&utm_medium=homepagebarker&utm_campaign=coupon_codes,212806,148,text/html
https://www.latimes.com/espanol/opinion,326279,129,text/html
https://www.latimes.com/entertainment-arts/awards/story/2024-02-15/craft-poor-things-cinematographer-robbie-ryan,343017,225,text/html
https://www.latimes.com/espanol/eeuu,326071,129,text/html
https://www.latimes.com/b2bpublishing/story/2023-11-09/shop-the-aliexpress-11-11-sale,263843,195,text/html
https://www.latimes.com/sports/dodgers/story/2024-02-11/dodgers-pitcher-yoshinobu-yamamoto-making-adjustments-from-japan-to-majors,330543,223,text/html
https://www.latimes.com/b2bpublishing/business-announcements/story/2023-05-24/uigi-social-clubs-premium-card-hosts-l-a-and-cancun-launch-celebrations,261337,195,text/html
https://www.latimes.com/espanol/deportes/articulo/2024-02-15/pochettino-y-chelsea-tienen-mucho-que-demostrar-en-su-duelo-ante-man-city,256429,115,text/html
https://www.latimes.com/entertainment-arts/movies/story/2024-01-18/bafta-nominations-announced,327495,225,text/html
https://www.latimes.com/espanol/deportes/articulo/2024-02-14/powell-y-george-conducen-a-clippers-a-remontada-en-el-4to-periodo-ante-warriors,254158,115,text/html
https://www.latimes.com/sports/chargers,391149,230,text/html
https://www.latimes.com/opinion/story/2019-11-08/proposition-187-california-latino-voters,311940,212,text/html
https://www.latimes.com/california/story/2024-01-18/california-panel-holding-up-studies-on-psychedelics-addiction-treatment,359571,249,text/html
https://www.latimes.com/entertainment-arts/business/story/2024-02-15/russell-simmons-sued-for-defamation-by-former-def-jam-executive-who-accused-him-of-sexual-assault,324953,223,text/html
https://www.latimes.com/sports/story/2024-02-15/caitlin-clark-breaks-breaks-all-time-scoring-record,332672,219,text/html
https://www.latimes.com/sports/ucla/story/2024-02-15/inside-ucla-gymnast-emma-malabuyos-push-qualify-paris-olympics,396320,219,text/html
https://www.latimes.com/0000018a-fe37-d3ff-a3fa-fff71ec50000-123,242300,190,text/html
https://www.latimes.com/politics,467815,270,text/html
https://www.latimes.com/california/story/2024-02-13/pay-gap-black-latina-child-care-workers,336974,225,text/html
https://www.latimes.com/bestcovery/vivo-electric-standing-desk-and-table-top-review,86252,47,text/html
https://www.latimes.com/video,792683,400,text/html
https://www.latimes.com/california/story/2024-02-08/chabria-column-tech-firms-news-outlets,337527,228,text/html
https://www.latimes.com/california/story/2024-02-01/2024-california-election-lausd-district-1-primary-voter-guide,451260,253,text/html
https://www.latimes.com/environment/newsletter/2024-02-13/column-next-years-super-bowl-needs-more-clean-energy-ads-boiling-point,346689,265,text/html
https://www.latimes.com/sports/ucla/story/2024-02-14/ucla-expands-student-sections-rose-bowl-big-ten-debut,311752,218,text/html
https://www.latimes.com/bestofthesouthland,319298,200,text/html
https://www.latimes.com/business/story/2024-02-09/california-fast-food-workers-form-a-unique-union-for-higher-wages-better-working-conditions,334905,225,text/html
https://www.latimes.com/opinion/story/2021-11-30/getting-mentally-ill-loved-ones-help-system-is-broken,313435,214,text/html
https://www.latimes.com/world-nation/story/2023-09-21/whats-the-current-status-of-daca-heres-what-you-need-to-know,350531,230,text/html
https://www.latimes.com/opinion,532364,292,text/html
https://www.latimes.com/topic/oscar-roundtables,366346,221,text/html
https://www.latimes.com/espanol/deportes/articulo/2024-02-14/wawrinka-cae-ante-jarry-en-el-abierto-de-argentina,250969,114,text/html
https://www.latimes.com/business/story/2023-12-06/new-attack-on-covid-vaccination-from-a-discredited-adversary,349619,235,text/html
https://www.latimes.com/b2bpublishing/story/2023-12-14/whos-the-mysterious-crypto-whale-behind-the-424-million-bitcoin-haul,265464,197,text/html
https://www.latimes.com/espanol/educacion,326429,128,text/html
https://www.latimes.com/world-nation/story/2023-12-13/desantis-boasted-about-covid-study-during-newsom-debate-lead-author-says-hes-wrong,386250,260,text/html
https://www.latimes.com/espanol/politica/articulo/2024-02-13/ap-explica-quien-es-rocio-san-miguel-la-activista-y-experta-en-seguridad-detenida-en-venezuela,246480,110,text/html
https://www.latimes.com/bestcovery/manscaped-lawn-mower-4-0-review?00000178-fa75-d563-a1f9-ffffbcf00000-page=2,77907,45,text/html
https://www.latimes.com/entertainment-arts/awards/story/2023-12-15/poor-things-quirky-score-jerskin-fendrix,327236,223,text/html
https://www.latimes.com/entertainment-arts/story/2024-02-13/bob-edwards-dead-npr-morning-edition,331425,226,text/html
https://www.latimes.com/sports/highschool/story/2024-02-15/prep-baseball-roundup-corona-jserra,321163,218,text/html
https://www.latimes.com/food/story/2024-02-15/new-california-hidden-fees-law-service-fee-ban,357310,220,text/html
https://www.latimes.com/california/story/2024-01-26/uc-regents-undocumented-student-hiring,339330,225,text/html
https://www.latimes.com/people/wendy-lee,280814,209,text/html
https://www.latimes.com/opinion/letters-to-the-editor/story/2024-02-11/how-everyone-can-help-capture-more-stormwater-in-l-a,309749,214,text/html
https://www.latimes.com/food/list/los-angeles-hall-of-fame-restaurants-modern-classics,706807,306,text/html
https://www.latimes.com/california/newsletter/2024-02-10/la-on-the-record-big-spending-in-los-angeles-elections-l-a-on-the-record,324484,238,text/html
